day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-10,0.2569330697162793,0.03077616714514219,0.2104721271003095,0.029982215662200287,0.176247415634302,0.6980283890779202,0.044123612774106175,0.1637087666357939,0.08305829111486673,0.5324970501689956,0.21482760530824846,0.5600524662205806,0.16354985481414658,13
2020-09-11,0.5824584341607988,0.034982822951860726,0.47512323083356023,0.10334469930967316,0.3477564677596092,0.6039704531431198,0.07734598801471293,0.3284236406907439,0.10037251934409142,0.2861081422306597,0.2126088049262762,0.27981218975037336,0.05609624204225838,4
2020-09-15,0.07289017084985973,0.016816044691950083,0.04251198610290885,0.006559016765095293,0.024121097289025784,0.8111478984355927,0.04563575237989426,0.12666305527091026,0.3094138652086258,0.45104611665010447,0.330968402326107,0.5801847875118256,0.2878914177417755,2
2020-09-16,0.3909611008130014,0.08029763377271593,0.3145984785708909,0.07991393946576864,0.2634843005022655,0.5829301827276746,0.06423167298392703,0.15559447828369835,0.07025240827351809,0.3712903546790282,0.23804243126263222,0.41209034419928986,0.13261712649061036,12
2020-09-17,0.22310374061698499,0.03170361541940466,0.13987547219933374,0.009485237573718896,0.12606740333949742,0.7148050892612209,0.08596462691607683,0.21734205228479012,0.09814563668940378,0.5586268083880777,0.24731566449222359,0.5756896007806063,0.14586359987278347,23
2020-09-18,0.23611899643488551,0.02827387743467546,0.1537380737616964,0.007849351391601174,0.14347325824201107,0.7055607081755347,0.07505921578115743,0.2369537044154561,0.10209888280571802,0.5093711402429186,0.3050230594108934,0.511808437011812,0.11783843208104372,23
2020-09-19,0.34907234892249106,0.05326437657698989,0.22979720449075103,0.06638711844570935,0.23353240005671977,0.6462411237508059,0.043369676508009436,0.14674401313066482,0.08012410055845975,0.45026953019201754,0.2751295840740204,0.4339332016557455,0.08140230637043715,25
2020-09-20,0.22154046981736567,0.024560957801330722,0.16811802695420655,0.022177205075312293,0.13658983003573888,0.7340468276630748,0.08210060164106614,0.2300888220920707,0.07144789353972583,0.49583975011200615,0.21171064183793284,0.5134564454131054,0.1443260284140706,33
2020-09-21,0.31115987127025924,0.04658866180106998,0.23456389227261146,0.016190338864301643,0.2520202840367953,0.6056546042362849,0.07673211603735884,0.238875849545002,0.0964292478437225,0.4097573085377614,0.24267475120723248,0.4263154978553454,0.12223638780415058,15
2020-09-22,0.3481847336515784,0.053376694791950285,0.25725893932394683,0.018216058020091925,0.2254372287231187,0.6009921884785095,0.05890044655340413,0.2338359533653905,0.07882024068385363,0.33661949417243403,0.2657247620324294,0.36107471119612455,0.10862392256967723,12
2020-09-23,0.3705654567817137,0.04976176712218495,0.24306672447848887,0.02500456089286932,0.20114382604757944,0.6376148235230219,0.07698466584441208,0.22167470625468663,0.11581011750690993,0.4234600154062112,0.2697081028350762,0.4502534634832825,0.14223533083817788,21
