day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-10,0.23352872331937155,0.03172796262272944,0.16448897426016632,0.05993656765591974,0.13255272425400713,0.7835438996553421,0.0577117328842481,0.26041781312475604,0.05194196392161151,0.7107848393109938,0.18390280737852058,0.667436872376129,0.08312557218596339,12
2020-09-11,0.1941767397026221,0.029091289629124932,0.06052838364202115,0.005323070256660382,0.12490242378165324,0.7102205057938894,0.09820688577989738,0.23821860945059192,0.08565930075322588,0.3818164316730367,0.26439979175726575,0.42742646113038063,0.20868271506494945,9
2020-09-15,0.2649753851195176,0.03496240265667439,0.1834198894600074,0.006874758051708341,0.19347128768761954,0.6387056062618891,0.08982674249758323,0.10438619181513786,0.051388374840219804,0.44691016773382825,0.3273684233427048,0.46883932252724964,0.17274552428474033,3
2020-09-16,0.1876043982517261,0.03194287562599549,0.1300789019666039,0.018673771598304693,0.13465941940935758,0.6983753210650041,0.06310971102748926,0.2402498613899717,0.08557417795348626,0.5272843833439625,0.2548078059290464,0.5192848443984985,0.07018538765036143,13
2020-09-17,0.17031237358848253,0.029038198964877263,0.10000081484516461,0.008267515953371508,0.08467841003504065,0.712612681918674,0.057927030552592546,0.17580019972390598,0.09050284975415303,0.5133927737673124,0.2706095733576351,0.48563274761868847,0.1539257875022789,18
2020-09-18,0.07292278144847263,0.011871067320250651,0.03553549454293468,0.004929081663828005,0.04934453871101141,0.8913960944522511,0.09717274711213329,0.3248914564875039,0.048256604466587305,0.6089392107996073,0.19793503206561913,0.6468016356229782,0.19961729053069244,11
2020-09-19,0.3103223985859326,0.049624602598625986,0.1973012668479766,0.041706567375166786,0.2223840741706746,0.5829266774512473,0.0527837014579702,0.1689010396422375,0.09439381092254605,0.3585742593166374,0.23852254609976495,0.3991553878322953,0.05559310139644714,21
2020-09-20,0.4087722761475522,0.0437135041853332,0.2961244583129883,0.04954842115630922,0.21084005928233915,0.6182945194127767,0.07549822431705568,0.2257308139992149,0.08088039133049872,0.3217789312905591,0.26993999630212784,0.3394208931080673,0.11707447497579067,23
2020-09-21,0.4687480889260769,0.05520545088802464,0.3813494159549009,0.04124175251490669,0.317666974151507,0.5511363674886525,0.07052124926121905,0.1920124813914299,0.07489321735920385,0.3542472269618884,0.3101049168035388,0.3648064876906574,0.08602067088941112,16
2020-09-22,0.3063663418459542,0.03486147942021489,0.2009308171348975,0.010610445683328983,0.16226192695253036,0.6501155670951394,0.053052944131195545,0.20287538177388556,0.10654394854517545,0.34408148597268495,0.33111321378280134,0.4082042682258522,0.06803824314299751,17
2020-09-23,0.31650078255269265,0.03560582465595669,0.1856966346191863,0.02102403701671089,0.20004339107415742,0.7125197599331538,0.08167047816742626,0.24253515775005022,0.07073152342086865,0.4624772769812908,0.25214595151030356,0.4950367695548468,0.16644396524255475,18
