day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-10,0.3337087407708168,0.03964299555601818,0.20791110502822058,0.012266433298853891,0.21884181909263134,0.5623326482517379,0.045706896643553464,0.14567261721406663,0.1477992913818785,0.3665080490921225,0.2961161972156593,0.36439946613141466,0.05342312343418598,7
2020-09-11,0.30425069816410544,0.03002078551799059,0.25817174864932896,0.04018021952360868,0.18214849084615709,0.5069407895207405,0.14691513441503048,0.1857903465628624,0.12923095002770424,0.1762714870274067,0.2587627977132797,0.24305039048194885,0.20227024033665658,5
2020-09-15,0.04677450563758612,0.01996061182580888,0.03522353898733854,0.01172594865784049,0.016469787806272507,0.9238017499446869,0.07036792114377022,0.3515001982450485,0.5238582640886307,0.7827167809009552,0.12801047787070274,0.7206029295921326,0.12810153979808092,2
2020-09-16,0.3503947574645281,0.05964032153133303,0.18219025223515928,0.008735836017876863,0.2779321917332709,0.5649155974388123,0.059015276143327355,0.20458913268521428,0.0846875524148345,0.40023112390190363,0.2856380697339773,0.40940484777092934,0.03512923885136843,4
2020-09-17,0.26106235414983764,0.04383634002278409,0.1590454881530135,0.01785879408670289,0.19344922272308218,0.6849327070578453,0.05935328585966941,0.1691112702772502,0.07927788160140475,0.49867661465560237,0.26238372849841274,0.4915738814179936,0.11378788848918292,31
2020-09-18,0.29986578274380277,0.05531093871427907,0.21420671521789497,0.042553150008812,0.19409337819174485,0.6261762662066354,0.0675077660492173,0.200335458231469,0.10884605574042157,0.3718102866162856,0.30120822814879594,0.3865545719034142,0.16344709832359244,27
2020-09-19,0.38289387048118645,0.041651496594702755,0.31356144775808964,0.08746861236997777,0.22421181577913188,0.6168445624687053,0.08434058854321914,0.24030787280450264,0.0837235898124399,0.38581476012175836,0.23335060139221173,0.4100851810502785,0.09929540884439592,27
2020-09-20,0.3874166782738434,0.05520061697138266,0.22600207687355578,0.016621362288585968,0.24135098984051082,0.5928783764441808,0.053052471898910075,0.17255721344716018,0.08026550156581733,0.31654503910491866,0.33932985986272496,0.33510586091627675,0.1140121146519151,18
2020-09-21,0.31810411147307605,0.05284479015972465,0.24018808017717674,0.046140458012814634,0.21000092366011813,0.6204921081662178,0.05644723493605853,0.16928291076328605,0.1053119619609788,0.42204232898075134,0.29705924494192004,0.44088318932335824,0.08746704319491982,16
2020-09-22,0.110518485493958,0.016785860620439054,0.04981016824021935,0.00528863409999758,0.07763552414253354,0.8293311387300492,0.1347135789692402,0.2727792333811522,0.11905924901366234,0.4925495579838753,0.20926827900111675,0.5583733938634395,0.18702937327325345,10
