day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-16,0.8075804114341736,0.07475790474563837,0.6581861823797226,0.49688416719436646,0.5365152508020401,0.49748048000037676,0.11205219011753795,0.4988783728331328,0.05113044194877148,0.03126472234725952,0.05329097807407379,0.05414610728621483,0.02478107623755932,2
2020-09-17,0.3391553610563278,0.04282455937936902,0.09028291143476963,0.012500279117375612,0.21837590262293816,0.5408194288611412,0.049783323891460896,0.1735589150339365,0.12079640291631219,0.3988859262317419,0.3719250410795212,0.4309579096734524,0.06028246507048607,2
2020-09-18,0.3744129568338394,0.046849790029227734,0.26915894597768786,0.12421838799491525,0.17114451378583906,0.3708710879087448,0.041004828363657,0.06394818574190139,0.14963552355766296,0.08614887408912182,0.35327850580215453,0.13937844932079316,0.20933532966300844,5
2020-09-19,0.15976158369864737,0.02401233052036592,0.07859469271664109,0.006123979309839862,0.13628894230350852,0.875235744885036,0.07310121400015694,0.20634981111756392,0.043286478013864586,0.7654902711510658,0.1580729436661516,0.74516048175948,0.15453773364424706,7
2020-09-20,0.15185170381196908,0.02121979184448719,0.10835338290780783,0.0071541769596348915,0.08124174709830966,0.6975249562944684,0.06646350505096572,0.1421209733401026,0.06892998942307063,0.46331426075526644,0.21538303579602922,0.5422523873192924,0.16581808908709458,7
2020-09-21,0.3380020422240098,0.0847530943962435,0.1312562661866347,0.03829197143204511,0.32787118479609495,0.7736953298250834,0.15714677050709724,0.2470672701795896,0.015731131968398888,0.38023704042037326,0.12719912827014923,0.40124456336100894,0.38140880937377614,3
2020-09-22,0.25592157306770486,0.01992428380375107,0.16976196380952993,0.011153816866377989,0.12518761850272617,0.8919652501742045,0.07636936598767836,0.32098903382817906,0.09492107597179711,0.6446061978737513,0.16084533495207629,0.6316256870826086,0.23600885085761547,6
2020-09-23,0.31187520708356586,0.034656624642333815,0.17127071041613817,0.0073151606567470094,0.23976709653756448,0.7198929488658905,0.04199359007179737,0.17544526340706007,0.05214246083050966,0.5722891486116818,0.31204959537301746,0.5088190580052989,0.05604236759245396,7
2020-09-24,0.17667794227600098,0.01865256065502763,0.12632707599550486,0.009901587327476591,0.08053758274763823,0.778956800699234,0.03573170304298401,0.11569961300119755,0.06330723129212856,0.48772644624114037,0.21330511011183262,0.5285340249538422,0.25848243571817875,4
2020-09-25,0.30653030797839165,0.04895704984664917,0.2175114518031477,0.008261062670499088,0.2270483374595642,0.8812384307384491,0.052989949472248554,0.06953489035367966,0.05225455015897751,0.3478123378008604,0.33854003995656967,0.41507188975811005,0.4737928370013833,2
