day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-11,0.04722728580236435,0.017217137617990375,0.02231800137087703,0.006854475475847721,0.02370952069759369,0.9071369767189026,0.06779113784432411,0.32026970386505127,0.39356555230915546,0.6876539140939713,0.14813177287578583,0.6579315364360809,0.25742755830287933,2
2020-09-15,0.12816641479730606,0.01766160037368536,0.0902463011443615,0.0054614555556327105,0.07775263953953981,0.7404776513576508,0.05427504889667034,0.17885134369134903,0.03734001703560352,0.5603035688400269,0.14291642419993883,0.5855699107050896,0.026642446406185627,2
2020-09-16,0.141952117284139,0.01669320495178302,0.10456276312470436,0.005642973895495136,0.1017002339164416,0.6530280311902364,0.05237124239404995,0.12583636244138083,0.06268792071690162,0.4600493734081586,0.2366148829460144,0.48030562947193783,0.04115029672781626,3
2020-09-17,0.5138941258192062,0.03896229388192295,0.5097241727635263,0.07248153712134808,0.24229473806917667,0.5227830447256565,0.0250611852388829,0.1142291557043791,0.10175169631838797,0.47551014460623264,0.22817379981279373,0.47060135193169117,0.026585532817989588,2
2020-09-18,0.25678081065416336,0.02909792996942997,0.21357563380151987,0.02305732653476298,0.17609147615730764,0.6915831446647644,0.07007619515061378,0.1969661682844162,0.06802344284951686,0.522732263058424,0.2518686201423407,0.5325910829007625,0.04191190991550685,5
2020-09-19,0.15509258955717087,0.013488314347341657,0.14342426974326372,0.01109484944026917,0.06392993917688727,0.8709302991628647,0.07514109835028648,0.30706072971224785,0.18230884056538343,0.7077891826629639,0.16535685490816832,0.7528578490018845,0.04792918357998133,4
2020-09-20,0.17618441674858332,0.035549696534872055,0.08065364385644595,0.007855681314443549,0.09782002462695043,0.6497217863798141,0.0522751659154892,0.14257176965475082,0.20292297968020045,0.39347991223136586,0.24213875830173492,0.4366878444949786,0.1550005634004871,6
2020-09-21,0.2528803050518036,0.015087543986737728,0.17456957697868347,0.02100454829633236,0.04891440272331238,0.7164885401725769,0.026375787332654,0.2348260432481765,0.234931081533432,0.27187439799308777,0.2747643291950226,0.560144305229187,0.016584746539592743,1
2020-09-22,0.027770133689045903,0.00715869665145874,0.009443593211472034,0.0028588997665792704,0.017391644418239594,0.9844390749931335,0.1347762793302536,0.2339363843202591,0.007954785600304605,0.8979544639587402,0.03373399749398232,0.8949171304702759,0.33262044191360474,1
2020-09-23,0.2047417126595974,0.029983072308823466,0.08393922820687295,0.003570521250367164,0.13309587351977825,0.6371123194694519,0.04841502010822296,0.13216417655348778,0.07403944618999958,0.44845946691930294,0.3677559942007065,0.3546149581670761,0.04591336287558078,2
2020-09-24,0.1447514295578003,0.018927499651908875,0.07580404728651048,0.0043345014564692965,0.08177437633275986,0.3248794376850128,0.04118763655424118,0.11176571249961853,0.2421615272760391,0.13205137848854065,0.4569064080715179,0.14284183084964752,0.06283826380968094,1
