day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-10,0.09880860690027475,0.023627598630264403,0.03795642405748367,0.005940922815352678,0.0855981950648129,0.8282179281115531,0.06118900831788778,0.18310340754687787,0.09804549515247345,0.6195663951337338,0.22155596055090426,0.6741926789283752,0.1619856171309948,10
2020-09-11,0.19966712594032288,0.01776426490396261,0.1467516550794244,0.00686257854104042,0.09161539301276207,0.8356165230274201,0.04974041301757097,0.17587032467126845,0.0667836418375373,0.6351040095090866,0.2093284919857979,0.6417167849838734,0.1324544483795762,10
2020-09-15,0.19261785876005888,0.021153143762300413,0.12281913915649056,0.0071802052746837335,0.1253504678606987,0.8333033670981725,0.058351573534309864,0.3469814906517665,0.04466005709643165,0.6248459257185459,0.23265444207936525,0.5860007914404074,0.06880143998811643,6
2020-09-16,0.2824551005744272,0.06163157398502032,0.167745435403453,0.011786699786575304,0.2467375277645058,0.6767329863376088,0.05236398532158799,0.20854517144875395,0.064325838867161,0.5094584301114082,0.24400575189954704,0.5166331500642829,0.050477828830480576,9
2020-09-17,0.3757411342881182,0.06245198917082127,0.2721015298465157,0.053783898344537354,0.23631297314868255,0.6442359269541853,0.0740466799641795,0.2111976106158074,0.10168066555086304,0.3872624732115689,0.29915125481784344,0.4116323608905077,0.16345149481340365,17
2020-09-18,0.28068857319653034,0.038384460574015976,0.20723579972982406,0.01951726700179279,0.16873888470232487,0.6163267724215984,0.05081535898149014,0.16040743693709372,0.09031487833708525,0.40844930097460747,0.3065413571894169,0.4115100958198309,0.10880117390304804,25
2020-09-19,0.32465326860547067,0.04026253963820636,0.25760615766048434,0.027999569266103207,0.21086653005331754,0.6707637645304203,0.051603734213858846,0.16231787167489528,0.04169628731906414,0.5537636307999492,0.2106130003929138,0.5324536375701427,0.05709782000631094,10
2020-09-20,0.2565778616505365,0.042896176145101585,0.16914666863158345,0.009528426298250755,0.15024257241748273,0.5651980899274349,0.048631660950680576,0.10952717500428359,0.1345053412951529,0.3872528951615095,0.3882069469739993,0.4036498141164581,0.11190622998401523,12
