day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-07-16,0.0408952496945858,0.02461052872240544,0.03364304080605507,0.008331053890287876,0.02786397188901901,0.8509117364883423,0.0811629369854927,0.35407114028930664,0.8550713062286377,0.3496454954147339,0.33153751492500305,0.5097889900207521,0.2563755214214325,1
2020-07-17,0.1627961117774248,0.017731554165948182,0.13622461503837258,0.05311105592409149,0.08369566558394581,0.8656187430024147,0.08179995766840875,0.3307335954159498,0.04781269351951778,0.6665936280041933,0.14022722793743014,0.7037945669144392,0.08268639352172613,8
2020-07-18,0.3107157569717277,0.0500336584889076,0.1805482762442394,0.026826516852121462,0.22157329744236035,0.6374771405350078,0.05036107399924235,0.1376578560607,0.17278367907486178,0.33016899482093076,0.3478185297413306,0.34482030502774497,0.2011519457128915,11
2020-07-19,0.24593956023454666,0.017648814886342734,0.20010029803961515,0.012069654883816838,0.09778000321239233,0.6751122996211052,0.04678045632317662,0.161210460588336,0.04878946882672608,0.5310348458588123,0.18893727101385593,0.5543679967522621,0.05855316389352083,4
2020-07-20,0.21974466492732367,0.04219418973661959,0.12078522456188996,0.005199753407699366,0.18120513577014208,0.7482341925303141,0.12990356019387642,0.24654172671337923,0.1446608378707121,0.500323419769605,0.3646335229277611,0.5280360287676255,0.18155517149716616,6
