day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-15,0.10461452882736921,0.013606005348265171,0.0998617224395275,0.006194581976160407,0.06779418513178825,0.8139383792877197,0.037321921437978745,0.13168546557426453,0.029498628340661526,0.7012913078069687,0.18009237945079803,0.7137394845485687,0.051382596138864756,2
2020-09-16,0.12681729268903533,0.012499119232719144,0.08290185546502472,0.005519141326658428,0.07079375085110466,0.802182694276174,0.08731597568839788,0.28856137953698635,0.0235700608852009,0.6789159898956617,0.14534890900055566,0.6661283920208613,0.08928168254594009,6
2020-09-17,0.24920037678546375,0.03757931742196282,0.17214888003137377,0.016050723226120073,0.14696537755015823,0.7176581803295348,0.062191288297375046,0.12559208936161464,0.1359490342438221,0.4204586313830482,0.2577356990012858,0.4457642295294338,0.23691193790485462,9
2020-09-18,0.38537223857234826,0.04004102771763097,0.3068294268609448,0.013897026613862674,0.21179386905648492,0.5264235552061688,0.04256838035177101,0.10908412323756651,0.08229590334336866,0.3334432901306586,0.38006718253547495,0.35895122147419234,0.09766081822189418,11
2020-09-19,0.4616750097748908,0.06616979693485932,0.4006616674702276,0.03290850880809806,0.3004685953598131,0.4834467673843557,0.04396130665290085,0.17422235367650335,0.08736962215466933,0.29395219311118126,0.32972595366564666,0.28191663866693323,0.0524641637775031,11
2020-09-20,0.28856046808262664,0.02757912641391158,0.22949414493309128,0.04680567692654828,0.15168569164557588,0.7249357352654139,0.12275249790400267,0.4043824358118905,0.07789824903011322,0.4141739917298158,0.2189714757518636,0.4341510401831733,0.05985425619615449,9
2020-09-21,0.360960712035497,0.036317659774795175,0.3219725237383197,0.025071092299185693,0.20323932326088348,0.5465270752708117,0.03354355196158091,0.12922302687851092,0.11374713845240574,0.2878785883076489,0.2863110412533085,0.3035270576365292,0.09338869736529887,12
2020-09-22,0.2535513437663515,0.04244173717840264,0.18014500585074225,0.00985809852136299,0.16568690724670887,0.7530098855495453,0.0637072022849073,0.15596764581277966,0.09313099924474955,0.579288157944878,0.26224882264311117,0.5704922173172235,0.08458384087619682,12
2020-09-23,0.27105509262118077,0.04279988194401893,0.12177071541858216,0.009719266789034009,0.19766095208211076,0.7334724482562807,0.041207644105371505,0.16504617501050234,0.056287052678979106,0.6221433875875341,0.18856237269937992,0.6040159174137645,0.09517084807157516,18
2020-09-24,0.42342434557420866,0.041029363804097684,0.3052759771900518,0.012779689809706594,0.23915329069963523,0.4629407525062561,0.04592680841285203,0.14731875101902656,0.07603473608781185,0.18713363579341344,0.4442310892045498,0.18912205352847064,0.10258795161332403,14
2020-09-25,0.16864874735474586,0.03289762698113918,0.09169093705713749,0.006182655156590044,0.08595131374895573,0.8559386849403381,0.0931677408516407,0.23217101097106935,0.19075593808665875,0.5786874532699585,0.24522925689816474,0.5905075609683991,0.054015658982098105,5
