day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-07-31,0.5146132260560989,0.05963418306782841,0.48021982517093426,0.18939368205610663,0.40595834888517857,0.8013216555118561,0.06357889622449875,0.4851048141717911,0.023101698607206345,0.4085910813882947,0.05781177990138531,0.42358156852424145,0.02774113230407238,2
2020-08-01,0.2515607298248344,0.04648697593559822,0.159363039665752,0.020337491968853608,0.18966821022331715,0.6595156292120615,0.08831865868220727,0.19069929462340143,0.08172312047746447,0.3123696835504638,0.2600827631023195,0.36237722221348023,0.22585656768124965,9
2020-08-02,0.10501129552721977,0.014382766326889396,0.052093780832365155,0.005766033980762586,0.05648431787267327,0.7921252697706223,0.06389700435101986,0.20693251304328442,0.06244719307869674,0.638845294713974,0.16119733825325966,0.6078329086303711,0.08616900816559792,4
2020-08-03,0.40409885636634296,0.035417301373349294,0.31300985471655923,0.015854489963708654,0.26301706582307816,0.5845625532997979,0.05926058493140671,0.1879145447164774,0.14034146008392176,0.3575558368530538,0.31066839893658954,0.3351302088962661,0.1618387411452002,9
2020-08-04,0.16705496857563654,0.03202138297880689,0.0740544122333328,0.005277486841401292,0.12358898327996333,0.7696966214312447,0.0685923703842693,0.21952503526376355,0.1037466430829631,0.5228939404090246,0.2904058193994893,0.5919616785314348,0.1662876307964325,9
2020-08-05,0.5459985882043839,0.07435889914631844,0.3409232944250107,0.023016549181193113,0.28785742074251175,0.4603365361690521,0.06998400203883648,0.11064807511866093,0.07423432171344757,0.14934967458248138,0.46280087530612946,0.26620153337717056,0.13161799218505618,2
